,hourly_cf_wind
230,25.956525448283333
484,25.94855214311667
738,22.75581294566458
992,21.942535818664656
1246,21.43793950597422
1500,20.109814673926724
1754,17.695042252022187
2008,18.50148511745068
2262,16.99566948454606
2516,15.61514864711761
2770,9.775272134332438
3024,7.041567505761259
3278,4.842074323356699
3532,4.2702744385472275
3786,3.523061840071106
4040,3.5959606301663367
4294,3.836298828761553
4548,4.454799500975782
4802,5.41387420816617
5056,9.343574611737239
5310,12.003241406617947
5564,19.199718841331574
5818,24.273019014521587
6072,25.038456310521514
6326,30.236481757390084
6580,32.98727203988983
6834,30.63685558111624
7088,31.77020395837804
7342,31.344201653759036
7596,28.11444353946171
7850,23.984271463128753
8104,20.093298541795775
8358,18.244630786724517
8612,13.850200596296345
8866,11.572682927617983
9120,8.614017188987301
9374,7.883890244439754
9628,6.769905608296994
9882,5.325028807737603
10136,6.102995583285155
10390,6.251640772463712
10644,7.346831189285041
10898,9.426155272391988
11152,10.226902919844301
11406,12.952634243248815
11660,20.831398791509997
11914,28.998341369366386
12168,31.51448867124711
12422,27.024948340616568
12676,25.900142790319055
12930,23.168716248938352
13184,22.97678740314075
13438,24.53556856322394
13692,22.812195603628858
13946,22.27228893948605
14200,18.163189169664996
14454,18.267981180426897
14708,13.885510947748728
14962,11.498075572129894
15216,8.467650086999223
15470,5.871200211654223
15724,5.097220088690005
15978,4.585789514428146
16232,4.7970821013447935
16486,5.471395909725689
16740,7.060361725082687
16994,7.447067025665979
17248,8.711974938177768
17502,12.49303015257028
17756,16.748497024379418
18010,23.45119906055737
18264,29.32752496839017
18518,29.677780873925855
18772,27.465758211973675
19026,25.64898367756908
19280,24.912022471450097
19534,21.19190608940282
19788,19.445752257902974
20042,23.172133379724066
20296,18.70252631201019
20550,16.13056587396281
20804,15.029680239165288
21058,10.596522566499024
21312,7.676584310106435
21566,7.89755876758261
21820,9.63744785930864
22074,9.672758210761014
22328,10.693910793891872
22582,9.497345497094367
22836,10.274742750844291
23090,15.349751489427163
23344,21.402629154521843
23598,27.623515749914137
23852,29.178310257413994
24106,31.132909066842384
24360,28.769393606723554
